Коэффициенты текущей динамики																												
Date	CoefDyn Open Interest Total	CoefDyn Reportable Positions Net	CoefDyn Reportable Positions Long	CoefDyn Reportable Positions Short	CoefDyn Prod_Merc_Positions Total	CoefDyn Prod_Merc_Positions Net	CoefDyn Prod_Merc_Positions Long	CoefDyn Prod_Merc_Positions Short	CoefDyn Swap_Positions Total	CoefDyn Swap_Positions Net	CoefDyn Swap_Positions Long	CoefDyn Swap_Positions Short	CoefDyn Swap_Positions Spread	CoefDyn M_Money_Positions Total	CoefDyn M_Money_Positions Net	CoefDyn M_Money_Positions Long	CoefDyn M_Money_Positions Short	CoefDyn M_Money_Positions Spread	CoefDyn Other_Rept_Positions Total	CoefDyn Other_Rept_Positions Net	CoefDyn Other_Rept_Positions Long	CoefDyn Other_Rept_Positions Short	CoefDyn Other_Rept_Positions Spread	CoefDyn NonRept_Positions Total	CoefDyn NonRept_Positions Net	CoefDyn NonRept_Positions Long	CoefDyn NonRept_Positions Short	Net
24.07.2018	-0,0407010	-0,0280304	-0,0420820	-0,0426114	-0,0166311	0,0123577	-0,0519233	-0,0063564	-0,0230532	-0,1010069	-0,0922518	0,1181818	0,1926395	-0,0266315	38,9346290	0,1038176	-0,1466124	-0,0428632	-0,1109246	-0,2926592	-0,1149860	0,0950040	-0,2644834	-0,0215167	-0,0280304	-0,0197203	-0,0226744	0
31.07.2018	0,0855436	-0,0323635	0,0799388	0,0842339	0,0673942	0,2025744	-0,1083388	0,1162092	0,0510331	-0,0156804	-0,0190821	-0,0848165	0,2494066	0,1203923	1,2685927	0,1746395	-0,1555110	0,3830881	-0,0566617	-0,1162090	-0,0431421	0,0126420	-0,1647167	0,1255676	-0,0323635	0,1687520	0,0976505	0
07.08.2018	0,0139586	-0,3806875	0,0031303	0,0162311	0,0728761	0,1053490	0,0159418	0,0855097	-0,0254736	-0,0209669	0,0029648	0,5003601	-0,1320966	0,0101809	0,2939720	0,1204802	-0,0201746	-0,1221525	0,0290815	-0,1504779	-0,0432689	0,0281666	0,1999211	0,0622287	-0,3806875	0,1624985	-0,0067909	-5
14.08.2018	-0,0108005	-0,3010373	-0,0123624	-0,0063576	-0,0448639	-0,0021182	-0,1264048	-0,0279297	-0,0649260	0,0065959	0,0035934	-0,0371259	-0,2299768	0,0202521	-0,0169553	0,0189989	0,0574937	-0,0099634	0,0776353	-0,1284631	0,0081125	0,0833038	0,2007102	-0,0255395	-0,3010373	0,0076870	-0,0523089	0
21.08.2018	0,0027261	-0,3118115	-0,0007723	0,0037790	-0,0145584	-0,0318348	0,0230865	-0,0215844	0,0085427	-0,0437468	-0,0336158	0,1100216	0,1168896	-0,0124171	-0,1192623	-0,0477589	0,0234073	0,0198999	0,0226433	0,2461757	0,0722328	-0,0048108	-0,0253040	0,0158978	-0,3118115	0,0433124	-0,0075876	0
28.08.2018	-0,0742524	0,6996443	-0,0759821	-0,0837630	-0,0115881	-0,0715674	0,1120894	-0,0357249	0,0046287	0,0908589	0,0690151	-0,1977841	-0,1250487	-0,1108200	-0,1975560	-0,1341032	-0,0797537	-0,0994537	-0,1428059	-0,1876426	-0,1117786	-0,0697021	-0,2775062	-0,0155676	0,6996443	-0,0550335	0,0199757	0
04.09.2018	-0,0218831	0,2872466	-0,0153706	-0,0210022	-0,1145216	-0,0374680	-0,2471673	-0,0846663	-0,0173280	0,0006181	0,0006360	0,0009332	-0,0786817	0,0051077	-0,2191201	-0,0536274	0,0699773	0,0411508	0,0978971	0,3819796	0,1631262	0,0571320	0,0177717	-0,0583421	0,2872466	-0,0926416	-0,0297233	-2
11.09.2018	0,0157235	0,0408495	0,0193603	0,0188345	-0,0130336	-0,0828171	0,1405586	-0,0414663	0,0165996	0,0437986	0,0325611	-0,1540183	-0,0053863	0,0139579	-0,6784454	-0,1027775	0,2110117	-0,0024229	0,0715553	0,3798878	0,1151295	-0,0525002	0,1500841	-0,0187626	0,0408495	-0,0271562	-0,0122134	-1
18.09.2018	0,0409822	-0,0900127	0,0418043	0,0450994	0,0064683	-0,0781289	0,1561991	-0,0265131	0,0046586	-0,0220133	-0,0198911	0,0235839	0,0908310	0,0471264	-1,7128294	-0,0727698	0,1646035	0,0706878	0,0526213	0,3220219	0,0685650	-0,1651411	0,2814950	0,0150057	-0,0900127	0,0308262	0,0028481	-1
25.09.2018	-0,0240072	0,1799163	-0,0272715	-0,0317811	0,0159332	-0,0699457	0,1371266	-0,0157727	-0,0668970	-0,0717508	-0,0710473	-0,0572782	-0,0548499	-0,0226228	-1,0275118	0,0583128	-0,0378793	-0,0984608	-0,0463613	-0,1904412	-0,1071849	0,0143801	0,0244731	0,0359018	0,1799163	0,0167499	0,0510301	-2
02.10.2018	0,0319450	-0,3180578	0,0337758	0,0431081	0,0746298	-0,0053939	0,1669956	0,0467118	-0,0207144	-0,0317152	-0,0291818	0,0196437	0,0001087	0,0313559	-52,5770925	-0,0435678	0,0895101	0,0548155	0,0499465	0,2895439	0,1192381	-0,0792200	0,0334793	-0,0337945	-0,3180578	0,0100752	-0,0673172	-2
09.10.2018	0,0126808	0,1090667	0,0142134	0,0125686	-0,0203947	-0,0667154	0,0251723	-0,0357502	0,0394719	-0,0521542	-0,0327051	0,3232527	0,2188496	-0,0034897	0,5457807	-0,0484620	0,0228001	0,0154979	0,0347251	0,0890871	0,0592494	0,0105542	0,0063418	0,0048061	0,1090667	-0,0060571	0,0137960	-1
16.10.2018	0,0132232	-0,2067805	0,0120670	0,0162236	-0,0201294	0,0338658	-0,0684850	-0,0028046	0,0645794	0,0229858	0,0193891	-0,0277637	0,1927192	0,0085137	-0,1020002	0,0266026	0,0032947	-0,0052889	-0,0110756	-0,0370392	-0,0366196	-0,0358817	0,0561814	0,0032305	-0,2067805	0,0276465	-0,0165793	-4
23.10.2018	0,0295716	-0,0415277	0,0296804	0,0307361	-0,0087076	-0,1004967	0,0825263	-0,0392420	0,0340798	0,0212070	0,0125232	-0,1072610	0,0999377	0,0384248	0,8473419	-0,0670646	0,0812688	0,1045144	0,0266151	0,0247064	0,0363257	0,0567373	-0,0100442	0,0224907	-0,0415277	0,0282357	0,0176199	-2
30.10.2018	0,1035975	0,4487666	0,1061456	0,1014222	0,0355558	-0,1858740	0,2184356	-0,0334084	0,1168449	-0,0277259	0,0008370	0,4515311	0,3040366	0,1186399	0,5963761	-0,0163336	0,1534783	0,2077704	0,0484128	0,1061747	0,0496565	-0,0466202	0,1114679	0,1013134	0,4487666	0,0722487	0,1262125	-2
06.11.2018	-0,0126697	-0,1710325	-0,0116152	-0,0087244	-0,0173884	0,0393979	-0,0487258	-0,0024921	-0,0155187	-0,0077934	0,0059816	0,1515722	-0,0692746	0,0041488	-0,1244158	0,0295485	-0,0295069	0,0285736	-0,0247405	-0,0695370	-0,0456502	0,0015614	-0,0035384	-0,0407763	-0,1710325	-0,0260541	-0,0527841	-5
13.11.2018	-0,0987365	0,2926926	-0,0991920	-0,1051347	-0,0954458	0,1128295	-0,2210292	-0,0385160	-0,1695717	-0,0030496	-0,0105296	-0,0786464	-0,4412094	-0,0588090	-0,3202669	0,0010466	-0,1101454	-0,0431955	-0,0408751	-0,0370099	-0,0141790	0,0277423	-0,1264682	-0,0590329	0,2926926	-0,0928689	-0,0306565	-4
20.11.2018	-0,0260321	-0,2128743	-0,0348075	-0,0309067	0,0214327	-0,0721847	0,1020743	-0,0081845	-0,0536600	0,0385708	0,0538500	0,2044073	-0,4294589	0,0027778	0,3897283	-0,0039680	0,1001019	-0,1072083	-0,0243622	-0,0085160	-0,0139774	-0,0233737	-0,0447636	0,0501498	-0,2128743	0,0862074	0,0218511	-2
27.11.2018	-0,0493826	0,3308747	-0,0502937	-0,0570758	0,0130035	-0,2943064	0,2358621	-0,0779450	-0,0659750	0,0440809	0,0088578	-0,2904311	-0,3366702	0,0177261	-0,0226527	0,0268876	0,0103444	0,0196037	-0,2499177	-0,5316384	-0,3634366	-0,0696459	-0,1560950	-0,0056010	0,3308747	-0,0390271	0,0222847	-1
04.12.2018	-0,0339495	0,0422946	-0,0246838	-0,0263658	-0,0674307	0,1631404	-0,1629089	-0,0152051	-0,0163377	-0,0414375	-0,0503424	-0,1616775	0,3436590	-0,0080564	-0,3024726	0,0651756	-0,0535851	-0,0139413	-0,0352099	0,0758576	0,0041994	-0,0588101	-0,0748941	-0,1162145	0,0422946	-0,1380224	-0,0991125	-7
11.12.2018	-0,0251649	0,2415112	-0,0227857	-0,0298911	-0,0800983	0,0052307	-0,1291953	-0,0572707	0,0089097	-0,0099787	-0,0107016	-0,0210359	0,1314943	-0,0153338	-0,1691027	0,0208699	-0,0243584	-0,0412348	-0,0090953	-0,0328079	-0,0112990	0,0103201	-0,0210941	-0,0130525	0,2415112	-0,0554021	0,0187242	-8
18.12.2018	0,0052628	-0,2204523	-0,0001599	0,0074193	-0,0246296	0,2351789	-0,1971962	0,0494838	0,0056013	-0,0346968	-0,0218333	0,1641387	0,0909619	0,0026063	-0,8391450	0,1240755	-0,0712248	-0,0300699	0,0213024	-0,1206303	-0,0501251	0,0177161	0,1400000	0,0232687	-0,2204523	0,0765591	-0,0138079	-10
24.12.2018	-0,0116741	0,1528675	-0,0116354	-0,0160150	0,0238938	-0,1030814	0,1536545	-0,0187363	-0,0059096	0,0051885	0,0020780	-0,0352102	-0,0314462	-0,0248463	4,0733666	-0,0770393	0,0687050	-0,0835801	0,0037354	0,3389135	0,0901053	-0,1167568	-0,0240469	0,0104080	0,1528675	-0,0121475	0,0275389	-6
31.12.2018	0,0388444	-0,3341694	0,0321533	0,0435799	0,0671114	-0,1267234	0,2211157	0,0076279	-0,0130064	-0,0306354	-0,0272560	0,0149518	0,0431248	0,0242166	0,8718690	-0,0518548	0,1021314	0,0011830	0,1033614	0,1674709	0,1472870	0,1218484	0,0247875	0,0496655	-0,3341694	0,1205895	-0,0021206	-3
08.01.2019	-0,0032381	0,2296585	-0,0002034	-0,0047780	-0,0863249	0,1337060	-0,2113450	-0,0278055	0,0096519	-0,0197854	-0,0159273	0,0300966	0,1128081	0,0311132	-0,5079879	0,0910745	-0,0785364	0,1474928	-0,0632217	-0,1585616	-0,1022577	-0,0284098	-0,0227430	-0,0109687	0,2296585	-0,0373873	0,0106934	-8
15.01.2019	0,0079691	0,1302972	0,0066879	0,0036484	-0,0169071	-0,0787047	0,0335684	-0,0360733	-0,0265391	-0,1444363	-0,1326428	0,0012302	0,3682442	-0,0016711	-0,0692659	0,0090437	-0,0027947	-0,0128459	0,0083650	0,1743511	0,0298206	-0,1343515	0,0787178	0,0361472	0,1302972	0,0229427	0,0464591	-6
22.01.2019	0,0097561	-0,1470774	0,0118823	0,0162843	-0,0454872	0,0239246	-0,0960234	-0,0249117	0,0261207	-0,0343435	-0,0218181	0,0996775	0,1250735	0,0202585	-0,4562643	0,0467480	-0,0242259	0,0510348	0,0097006	-0,1517936	-0,0509156	0,1045352	0,0441898	-0,0324618	-0,1470774	-0,0147001	-0,0460210	-8
29.01.2019	0,0325986	-0,0587861	0,0308907	0,0329749	0,0694457	-0,2003306	0,2919220	-0,0145286	0,0524046	-0,0206109	-0,0172862	0,0110335	0,2075199	-0,0160395	1,6273270	-0,0785501	0,0555740	-0,0344690	0,0571834	0,0151172	0,0277599	0,0427208	0,1056943	0,0395770	-0,0587861	0,0527722	0,0291732	-6
05.02.2019	0,0040426	0,0671843	0,0025228	0,0011534	0,0158803	0,2161217	-0,0863331	0,0664584	0,0195621	0,0025615	0,0591916	0,5264539	-0,1414314	0,0032790	-0,7078877	0,0657833	-0,0856218	0,0588014	-0,0193743	-0,1137113	-0,0421190	0,0403578	-0,0256429	0,0265010	0,0671843	0,0216218	0,0304363	-10
12.02.2019	-0,0058341	0,0809870	-0,0099027	-0,0119544	0,0007816	-0,1032960	0,0714948	-0,0291962	-0,0217277	0,0542725	0,0366966	-0,0585520	-0,1325544	-0,0316991	1,1845919	-0,0589253	0,0188175	-0,0627220	0,0440537	-0,0731317	-0,0347964	0,0028270	0,1666057	0,0448713	0,0809870	0,0403467	0,0484893	-7
19.02.2019	0,0301291	-0,0239977	0,0295914	0,0309149	0,0638946	-0,2584643	0,2471860	-0,0218682	0,0014135	0,1872872	0,1346279	-0,1849467	-0,2671954	0,0577966	2,3178073	-0,0613933	0,2575499	-0,0724643	0,0803446	0,2229800	0,1329939	0,0513684	0,0422359	0,0290340	-0,0239977	0,0359374	0,0235567	-1
26.02.2019	-0,0420743	-0,2380810	-0,0534742	-0,0491579	-0,0572313	-0,3946477	0,0568382	-0,1252864	-0,0561971	0,0538842	0,0009348	-0,4671541	-0,1160198	0,0335789	0,2671802	-0,0132799	0,0859127	-0,0067545	-0,1632079	-0,4161784	-0,1833403	0,0623394	-0,2623256	0,0455325	-0,2380810	0,0803158	0,0176005	3
05.03.2019	0,0427272	-0,6472517	0,0439402	0,0568901	-0,0433059	-0,4952364	0,0442075	-0,1063883	-0,0679279	-0,1356145	-0,1308643	-0,0478088	0,2046546	0,0955327	0,2277884	0,0186763	0,1049803	0,1669112	0,0899070	0,3488091	0,1635048	0,0560522	0,0260277	-0,0227042	-0,6472517	0,0313174	-0,0687587	4
12.03.2019	0,0539430	-0,8780216	0,0603733	0,0662413	0,0351200	0,1007364	0,0289779	0,0402936	-0,0022865	-0,1304717	-0,1019357	0,3509995	0,2479958	0,0486375	0,0251491	-0,0103701	0,0059185	0,1900459	0,0649802	0,4399426	0,1374576	-0,0865697	0,0852377	-0,0323043	-0,8780216	-0,0072835	-0,0559272	5
19.03.2019	-0,0073540	3,7865854	-0,0052961	-0,0080087	-0,0021342	-0,2816965	0,0258595	-0,0254571	-0,0003719	-0,0637316	-0,0669315	-0,0996215	0,1721778	0,0199975	0,0385468	-0,0128177	0,0111877	0,0620816	-0,1064628	0,1123630	0,0018107	-0,1272622	-0,2500732	-0,0144662	3,7865854	-0,0282839	-0,0007482	4
26.03.2019	-0,0098493	2,5363057	-0,0088015	-0,0175867	-0,0351148	1,1350936	-0,1171622	0,0368422	0,0636205	0,1735924	0,1574733	-0,0137588	-0,0951996	-0,0466102	-0,1797863	-0,0279856	-0,1008496	0,0212970	0,0042094	-0,2032570	-0,0954078	0,0650816	0,1503172	0,0242252	2,5363057	-0,0207582	0,0676533	2
02.04.2019	0,0090993	0,3234870	0,0092045	0,0052995	0,0286009	0,1394206	0,0098097	0,0426333	0,0013236	-0,0549356	-0,0491896	0,0234451	0,1152446	-0,0221543	-0,1032843	-0,0251713	-0,0593738	0,0300642	0,0090619	0,0704151	0,0148373	-0,0470308	0,0408146	0,0271530	0,3234870	0,0079901	0,0441213	2
09.04.2019	-0,0561922	0,0259935	-0,0602674	-0,0616784	0,0064291	0,0318540	0,0015645	0,0099473	-0,0313645	-0,0014597	0,0003137	0,0210148	-0,1025047	-0,0511029	-0,0159805	-0,0217860	-0,0193627	-0,1109236	-0,0885813	0,0069884	-0,0033908	-0,0163686	-0,2634111	-0,0101289	0,0259935	-0,0131959	-0,0075071	4
16.04.2019	-0,0011850	-0,0634036	0,0012260	0,0023820	-0,0270349	-0,5592018	0,0778636	-0,1022724	-0,0026610	-0,0116623	0,0062277	0,2104580	-0,0603465	0,0141972	0,2284490	-0,0042518	0,0932168	-0,0781096	0,0812853	-0,0740258	0,0306938	0,1647412	0,1095001	-0,0284918	-0,0634036	-0,0254098	-0,0311113	8
23.04.2019	0,0201390	0,0839824	0,0274281	0,0264829	-0,0189772	-0,3176432	0,0050987	-0,0397105	0,0088056	0,0366323	0,0304856	-0,0268076	-0,0344160	0,0415737	0,0963985	0,0378066	0,0653841	0,0066087	0,0570282	0,0429979	0,0179601	-0,0075196	0,1901706	-0,0442237	0,0839824	-0,0551003	-0,0349248	13
30.04.2019	-0,0204259	-0,2700549	-0,0213734	-0,0169846	-0,0350161	-0,5443114	-0,0071440	-0,0601385	-0,0009107	0,0236695	0,0189111	-0,0283331	-0,0447174	0,0044089	0,1614808	-0,0660871	0,0441407	-0,0013281	-0,0469934	0,1444909	0,0358444	-0,0803478	-0,1539171	-0,0328745	-0,2700549	-0,0097910	-0,0521969	17
07.05.2019	0,0085994	-0,1236800	0,0082124	0,0099408	-0,0450509	1,0480946	-0,0725084	-0,0189068	0,0053623	-0,0493108	-0,0327382	0,1406123	0,0763391	0,0230557	-0,0243763	0,0378796	0,0043357	0,0441311	0,0048963	0,1270155	0,0424640	-0,0700667	-0,0057128	0,0037503	-0,1236800	0,0128926	-0,0042449	15
14.05.2019	0,0465556	0,2446895	0,0533923	0,0512170	0,0494420	0,5848839	0,0197435	0,0761750	0,1062008	0,0075587	0,0320488	0,2455617	0,2512671	0,0153238	-0,0585982	0,0163220	-0,0228915	0,0797042	0,0303926	0,0051786	0,0030191	-0,0004641	0,1109930	-0,0129396	0,2446895	-0,0289308	0,0012857	10
21.05.2019	-0,0838142	0,4432228	-0,0826150	-0,0896949	-0,0669293	1,6672334	-0,2164215	0,0605794	-0,0544240	-0,0643654	-0,0509063	0,0440137	-0,0859158	-0,0854810	-0,5092806	0,0702184	-0,2220093	0,0061358	-0,1680724	-0,3747918	-0,1994688	0,0849196	-0,2889513	-0,0582779	0,4432228	-0,0981775	-0,0238556	0
28.05.2019	-0,0228199	-0,0576464	-0,0227656	-0,0220210	0,0190275	0,2927177	-0,0612819	0,0696364	-0,0459567	-0,0280634	-0,0196046	0,0338576	-0,1233382	-0,0574563	-0,4221470	-0,0024507	-0,1359449	-0,0085378	0,0219201	-0,2577410	-0,0861802	0,0741879	0,1914572	-0,0273401	-0,0576464	-0,0234814	-0,0304156	0
04.06.2019	-0,0062321	0,0012066	-0,0082460	-0,0084404	-0,0224499	0,0596910	-0,0556420	-0,0040932	-0,0130864	0,0153969	-0,0070004	-0,1400803	0,0152710	-0,0556226	-0,4794450	-0,0562716	-0,1462880	0,0392325	0,0246551	-0,5292963	-0,1590424	0,0801101	0,2652082	0,0164506	0,0012066	0,0183236	0,0149470	0
11.06.2019	-0,0484482	0,2777778	-0,0513977	-0,0582343	0,1229088	0,3126884	0,0368554	0,1680367	-0,0413565	0,0528970	0,0351565	-0,0893120	-0,2015947	-0,0850532	-1,4365894	0,0768130	-0,1194838	-0,1760204	-0,0199424	-0,4715902	0,0081896	0,1432403	-0,1856593	0,0179638	0,2777778	-0,0134226	0,0432427	0
18.06.2019	0,0116931	-0,1308120	0,0114507	0,0154595	0,0090562	0,2761525	-0,1442747	0,0804349	0,0312803	-0,0768476	-0,0105559	0,5271820	-0,0058000	-0,0407751	3,8452787	0,0899175	-0,1515987	-0,0665969	0,1691595	-0,1548693	0,1475657	0,1869134	0,1769239	-0,0051932	-0,1308120	0,0144611	-0,0201632	-2
25.06.2019	-0,1050129	0,1906467	-0,1098524	-0,1171004	-0,0221291	0,0321569	-0,0686039	-0,0049937	-0,0946598	0,0592135	0,0050874	-0,2603127	-0,3048074	-0,0870326	0,1752368	-0,0253448	-0,0990169	-0,1470995	-0,1873467	-0,9541211	-0,1644805	-0,0913292	-0,3298414	-0,0214843	0,1906467	-0,0499215	0,0009406	-2
02.07.2019	-0,0481313	0,1092682	-0,0451423	-0,0501648	-0,0632600	0,1784080	-0,2925370	0,0158705	0,0091909	0,0555291	0,0283451	-0,1625269	0,0187394	-0,0516424	0,1478756	0,0175480	-0,0448911	-0,1473036	-0,0367036	43,1046512	0,0231425	-0,1783646	0,0934868	-0,0527861	0,1092682	-0,0800110	-0,0324082	0
09.07.2019	0,0035545	0,1505915	0,0053789	-0,0001373	-0,0804804	-0,0788363	-0,0830784	-0,0798559	0,0484740	0,0412967	0,0299236	-0,0707258	0,1796110	-0,0014825	-0,1998666	-0,0446663	0,0446961	0,0199984	0,0224149	-0,1435539	-0,0326455	-0,0047991	0,1377119	0,0115275	0,1505915	-0,0166417	0,0315750	1
16.07.2019	0,0238672	-0,1752945	0,0227970	0,0314563	-0,0625484	-0,0450880	-0,0902684	-0,0559092	0,0712262	-0,0025222	-0,0047791	-0,0271597	0,3887955	-0,0002653	-0,4530327	-0,1015533	0,0534478	0,0925306	0,0327540	0,9827613	0,0858721	-0,1079185	0,1125964	-0,0045010	-0,1752945	0,0359790	-0,0319633	1
23.07.2019	0,0267299	0,0955844	0,0286513	0,0263119	-0,0523266	-0,1409213	0,0953107	-0,0864004	0,0225978	-0,0249601	-0,0295326	-0,0760252	0,1857775	-0,0048884	-0,5623384	-0,0822332	0,0276977	0,0557069	0,1194732	-0,0156032	0,1011938	0,1572845	0,1104244	0,0195971	0,0955844	0,0052601	0,0300062	5
30.07.2019	-0,0089943	0,0774459	-0,0074018	-0,0105675	0,0804837	0,0868257	0,0721944	0,0827773	0,0367301	-0,0566551	-0,0322506	0,2296005	0,1518253	-0,0093149	1,2488263	0,0775451	-0,0366684	-0,0735034	-0,1107712	0,1835817	-0,0529229	-0,1495345	-0,1482329	-0,0093541	0,0774459	-0,0272027	0,0032932	4
06.08.2019	0,0545556	0,0346927	0,0567405	0,0576363	-0,0168356	-0,1236410	0,1246667	-0,0556063	0,0145321	-0,0078593	-0,0111285	-0,0380397	0,0722451	0,0462331	-0,5204391	-0,0379741	0,0718512	0,1225768	0,1265402	-0,0446399	0,0588747	0,1177228	0,2271973	0,0301097	0,0346927	0,0290659	0,0308268	7
13.08.2019	-0,0356736	-0,0217622	-0,0334753	-0,0339409	0,0373563	-0,0875340	0,1662871	-0,0047133	-0,1704152	-0,0162340	-0,0104477	0,0386780	-0,4793608	-0,0123362	-0,4382811	-0,0226116	0,0197228	-0,0317763	0,0631496	-0,1411535	-0,0168765	0,0435121	0,1736486	-0,0545099	-0,0217622	-0,0620090	-0,0493665	9
20.08.2019	0,0046141	0,1071739	0,0080440	0,0040541	0,0677750	-0,1189329	0,2185753	0,0101156	-0,0222537	0,0493330	0,0044568	-0,3563985	0,0108092	0,0025364	-2,0620000	-0,0484209	0,0645460	-0,0055529	-0,0277517	-0,0251726	-0,0418252	-0,0484850	0,0009211	-0,0097927	0,1071739	-0,0377267	0,0091118	14
27.08.2019	-0,0744134	0,0291249	-0,0763321	-0,0810126	-0,1142724	0,1606052	-0,2747947	-0,0402292	-0,0525797	-0,0001153	0,0226289	0,3208117	-0,3785441	0,0203907	-1,1890301	0,0830403	0,0118445	-0,0330859	-0,1495924	0,3286964	-0,0207239	-0,1638908	-0,2624180	-0,0326312	0,0291249	-0,0496007	-0,0216801	12
03.09.2019	-0,0126913	-0,1239506	-0,0147159	-0,0092867	-0,1613259	-0,2166964	-0,1095774	-0,1793619	0,0556964	0,0245059	0,0499716	0,3027133	-0,0333886	0,0359858	-25,1220423	-0,0981547	0,1634917	0,0448752	0,0113086	0,2103316	0,1022275	0,0318393	-0,1190929	-0,0185941	-0,1239506	0,0127540	-0,0382471	19
10.09.2019	0,0275594	0,0314338	0,0326984	0,0327539	-0,0093749	0,0934690	-0,0939285	0,0226008	-0,0103215	-0,0713574	-0,0579526	0,0466750	0,2255430	0,0712053	-0,5402685	0,1420161	-0,0058866	0,0978457	-0,0474094	-0,0555268	-0,0774269	-0,0941530	0,0418186	-0,0216212	0,0314338	-0,0352765	-0,0126064	11
17.09.2019	-0,0296741	-0,0147100	-0,0303017	-0,0309861	-0,0023071	0,0453961	-0,0496379	0,0135524	-0,0187344	-0,0256539	-0,0268639	-0,0352433	0,0262527	-0,0393470	-0,2034812	0,0014639	-0,0190816	-0,1028976	-0,0367140	0,1021169	-0,0513955	-0,1736396	0,0903745	-0,0200030	-0,0147100	-0,0214596	-0,0190636	8
24.09.2019	0,0077722	-0,0722909	0,0052859	0,0087482	-0,0410190	-0,0707529	-0,0085669	-0,0512149	0,0148089	-0,0130048	-0,0059532	0,0433648	0,0866121	0,0058081	1,1736924	-0,0854312	0,0170657	0,0942818	-0,0365470	0,2056628	-0,0065611	-0,2319522	0,0422368	0,0156533	-0,0722909	0,0400206	-0,0000255	12
01.10.2019	0,0389745	0,0331870	0,0435131	0,0439369	0,0717189	-0,0542050	0,2005336	0,0294279	-0,0235169	0,0491945	-0,0023768	-0,3435751	0,0562859	0,0488257	0,0386561	-0,0156551	-0,0062062	0,1715627	-0,0120487	-0,1853564	-0,0457665	0,1869538	-0,0594569	-0,0077976	0,0331870	-0,0179271	-0,0010188	8
08.10.2019	0,0516792	-0,0589507	0,0501065	0,0545366	0,0812640	-0,1098695	0,2352980	0,0222877	0,0761697	0,0170361	0,0324295	0,1952104	0,1969114	0,0583707	-0,1603597	0,0509041	0,0124899	0,1083530	-0,1163667	-0,4909819	-0,2878501	-0,0554203	0,0518952	0,0454769	-0,0589507	0,0726300	0,0276135	6
15.10.2019	0,0369146	-0,0561495	0,0424795	0,0460548	0,0283334	0,1193850	-0,0245415	0,0527963	0,1493334	0,0263322	0,0542137	0,3051002	0,3969469	-0,0183163	-0,7276513	0,0083988	-0,1025894	0,0357713	0,0490127	-0,6857768	-0,1210281	0,2272002	0,0966445	-0,0394681	-0,0561495	-0,0356627	-0,0420812	4
22.10.2019	0,0212223	-0,0178721	0,0146831	0,0157479	0,0635133	0,3438733	-0,1233175	0,1436022	-0,0178166	-0,0969561	-0,0623704	0,1823680	0,0286217	-0,0329115	-6,9063353	0,1198256	-0,2017045	-0,0153757	0,1516002	-0,9360152	0,1351445	0,3042609	0,0779557	0,0894542	-0,0178721	0,1134175	0,0728883	1
29.10.2019	-0,0094283	0,0780009	-0,0072052	-0,0098999	0,0462696	-0,0630100	0,1579013	0,0095854	0,0310847	0,0325246	0,0289054	0,0093449	0,0430207	-0,0673316	-0,6408063	-0,1535241	0,0114586	-0,0447614	0,0034220	43,9900990	0,0915455	-0,2484663	0,1121851	-0,0189072	0,0780009	-0,0379930	-0,0052147	1
05.11.2019	0,0106171	-0,0347123	0,0114019	0,0129898	0,0110893	-0,0071512	0,0261674	0,0054064	0,0423167	0,0857571	0,0806078	0,0521392	-0,0417508	0,0153363	-0,6997040	-0,0182778	0,0636549	0,0083709	-0,0100676	-0,0333407	-0,0349624	-0,0357143	0,0179113	-0,0061039	-0,0347123	0,0002099	-0,0104842	1
12.11.2019	0,0028060	0,1554187	0,0027831	-0,0022252	0,0720531	-0,0431665	0,1642047	0,0366045	-0,0209025	-0,0159266	0,0021135	0,1050389	-0,1204752	0,0111469	0,5945135	0,0660569	0,0481179	-0,0534479	-0,0001211	-0,1281730	-0,0048763	0,0524339	-0,0195839	0,0298561	0,1554187	0,0031126	0,0486106	1
19.11.2019	-0,0584466	0,2049314	-0,0611736	-0,0712847	0,0095526	-0,0113432	0,0232880	0,0036185	-0,0569689	0,0037450	0,0020126	-0,0067896	-0,2394582	-0,0446988	-1,0478495	0,0076300	0,0621373	-0,1682007	-0,0664759	0,7700744	0,1033394	-0,1533860	-0,1344346	0,0227893	0,2049314	-0,0218953	0,0527658	1
26.11.2019	-0,0797079	-0,1483163	-0,0851913	-0,0820794	-0,1107923	0,3254458	-0,3878402	0,0112462	-0,0449717	0,1489456	0,1026689	-0,1349481	-0,5204900	-0,0178197	-47,9606742	0,0237122	-0,0879231	0,0101107	-0,2168714	-0,1090212	-0,2342336	-0,3350356	-0,1498576	-0,0414562	-0,1483163	-0,0091609	-0,0615849	0
03.12.2019	0,0237417	-0,1719983	0,0231873	0,0321151	0,0093291	0,0717137	-0,0764548	0,0322038	-0,0078582	-0,0621290	-0,0363929	0,1391220	0,0722274	0,0526557	1,1543247	0,1239794	0,0005589	0,0282257	0,0254615	-0,1943042	-0,0304163	0,1463654	0,0237954	-0,0113941	-0,1719983	0,0303270	-0,0388504	0
10.12.2019	0,0194173	0,0520990	0,0224605	0,0213730	0,0192642	-0,0082983	0,0632454	0,0087709	0,0104969	0,0526388	0,0220752	-0,1495375	0,1037221	0,0390693	-0,4915038	-0,0101218	0,1140328	0,0278677	0,0060642	0,5495273	0,1753733	-0,1082808	-0,0659042	-0,0046362	0,0520990	-0,0164804	0,0037194	0
